KIT	1	Imatinib;Nilotinib, Sorafenib;Imatinib;Imatinib;Imatinib;Sunitinib;Regorafenib, Sunitinib, Imatinib;Imatinib;Sunitinib;Nilotinib, Dasatinib;Nilotinib;Sunitinib, Imatinib;Imatinib;Imatinib;Sunitinib, Imatinib;Sorafenib;Nilotinib;Imatinib;Nilotinib, Dasatinib, Sorafenib;Imatinib;Regorafenib, Sunitinib;Imatinib;Sunitinib;Dasatinib, Sorafenib;Dasatinib;Dasatinib;Nilotinib, Sorafenib;Nilotinib;Regorafenib;Sunitinib, Imatinib;Sunitinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Nilotinib, Sorafenib;Regorafenib;Regorafenib, Sunitinib, Imatinib;Imatinib;Sunitinib;Dasatinib;Imatinib;Nilotinib;Sunitinib;Sunitinib;Sunitinib, Imatinib;Imatinib;Sorafenib;Imatinib;Sunitinib, Imatinib;Regorafenib, Sunitinib, Imatinib;Imatinib;Sunitinib;Nilotinib, Dasatinib;Regorafenib, Sunitinib, Imatinib;Imatinib;Regorafenib;Imatinib;Regorafenib, Sunitinib, Imatinib;Imatinib;Imatinib;Imatinib;Dasatinib;Imatinib;Sunitinib, Imatinib;Imatinib	OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB
FGFR3	3	NONE	intogen
BRCA1	1	Olaparib	OncoKB
USP6	3	NONE	intogen
KRAS	3	Selumetinib + Docetaxel;NONE	OncoKB;intogen
ABL2	3	NONE	intogen
CCND2	3	NONE	intogen
BRAF	1	Vemurafenib, Dabrafenib, Dabrafenib + Trametinib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib;Vemurafenib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib, Vemurafenib + Cobimetinib, Trametinib;Vemurafenib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib, Vemurafenib + Cobimetinib, Trametinib;Vemurafenib;Vemurafenib;Vemurafenib;Vemurafenib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib, Vemurafenib + Cobimetinib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib, Vemurafenib + Cobimetinib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib, Vemurafenib + Cobimetinib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib, Vemurafenib + Cobimetinib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib;Vemurafenib, Dabrafenib, Dabrafenib + Trametinib	OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB
AKT1	2	AZD5363;AZD5363	OncoKB;OncoKB
NTRK2	3	NONE	intogen
EIF4G3	3	NONE	intogen
F8	3	NONE	intogen
CLCC1	3	NONE	intogen
PAX5	3	NONE	intogen
NOTCH1	3	NONE	intogen
PDGFRA	1	Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Dasatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib;Imatinib	OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB
SMO	3	NONE	intogen
ACSL3	3	NONE	intogen
AKT3	3	NONE	intogen
PLCB1	3	NONE	intogen
PPP2R5C	3	NONE	intogen
ACACA	3	NONE	intogen
RHOA	3	NONE	intogen
EPHA4	3	NONE	intogen
TSC1	1	Everolimus	OncoKB
TRIP10	3	NONE	intogen
COL1A1	3	NONE	intogen
HGF	3	NONE	intogen
PCSK5	3	NONE	intogen
CCND3	3	NONE	intogen
WNT5A	3	NONE	intogen
KALRN	3	NONE	intogen
MAT2A	3	NONE	intogen
IDH1	2	AG-120;AG-120;AG-120;AG-120	OncoKB;OncoKB;OncoKB;OncoKB
PTPN11	3	NONE	intogen
RET	3	NONE	intogen
LNPEP	3	NONE	intogen
CUX1	3	NONE	intogen
NF1	3	Trametinib;Trametinib;PLX3397, binimetinib;NONE	OncoKB;OncoKB;OncoKB;intogen
ARFGAP1	3	NONE	intogen
TAOK2	3	NONE	intogen
PCSK6	3	NONE	intogen
GNAS	3	NONE	intogen
FCRL4	3	NONE	intogen
MDM2	3	SAR405838;NONE	OncoKB;intogen
PLCG1	3	NONE	intogen
ARFGEF2	3	NONE	intogen
NRAS	2	Selumetinib + Radioiodine Uptake Therapy;Ribociclib + binimetinib, binimetinib	OncoKB;OncoKB
AURKA	3	NONE	intogen
MLL	3	NONE	intogen
ADAM10	3	NONE	intogen
PLXNB2	3	NONE	intogen
CTNNB1	3	NONE	intogen
SPOP	3	NONE	intogen
PTPRF	3	NONE	intogen
MAP2K1	2	Cobimetinib, Selumetinib, Trametinib;Cobimetinib, Selumetinib, Trametinib;Cobimetinib, Selumetinib, Trametinib;Cobimetinib, Selumetinib, Trametinib	OncoKB;OncoKB;OncoKB;OncoKB
EGFR	1	Afatinib, Erlotinib, Gefitinib;Erlotinib, Afatinib, Gefitinib;Afatinib, Erlotinib, Gefitinib;Erlotinib, Afatinib, Gefitinib;Afatinib, Erlotinib, Gefitinib;Gefitnib, Afatinib, Erlotinib;Afatinib, Erlotinib, Gefitinib;Erlotinib, Afatinib, Gefitinib;Osimertinib;Afatinib, Erlotinib, Gefitinib;Erlotinib, Afatinib, Gefitinib;Afatinib, Erlotinib, Gefitinib	OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB;OncoKB
HDAC9	3	NONE	intogen
ROS1	2	Cabozantinib	OncoKB
MAP3K4	3	NONE	intogen
EPHA1	3	NONE	intogen
NDRG1	3	NONE	intogen
NCOR2	3	NONE	intogen
ADCY1	3	NONE	intogen
NR2F2	3	NONE	intogen
MDM4	3	NONE	intogen
TNPO1	3	NONE	intogen
ERCC2	2	Cisplatin	OncoKB
CCNE1	3	NONE	intogen
AHR	3	NONE	intogen
TAF1	3	NONE	intogen
PGR	3	NONE	intogen
HSP90AA1	3	NONE	intogen
CCND1	3	NONE	intogen
PIK3CA	2	alpelisib	OncoKB
NOTCH2	3	NONE	intogen
PTPRU	3	NONE	intogen
FLT3	2	Sorafenib	OncoKB
ALK	2	Brigatinib;Brigatinib	OncoKB;OncoKB
EZH2	3	Tazemetostat, GSK126	OncoKB
NFE2L2	3	NONE	intogen
PIK3R3	3	NONE	intogen
DHX9	3	NONE	intogen
ERBB3	3	NONE	intogen
ESR1	3	GDC-0810;GDC-0810	OncoKB;OncoKB
ERBB2	1	ado-trastuzumab emtansine, Pertuzumab + Trastuzumab, Lapatinib, Trastuzumab;Trastuzumab	OncoKB;OncoKB
ZNF814	3	NONE	intogen
ARID4A	3	NONE	intogen
ZNF638	3	NONE	intogen
